concept	Code	Source	Description	QW	RTL	NS	LL	Votes	Concensus	Comment	agreement	Concept
Congenital_heart_disease	302944009	SNOMED	Congenital complete heart block (disorder)	0	0	1	0	1	1		0.25	Congenital heart disease
Congenital_heart_disease	726881000000109	SNOMED	Congenital deformity of mitral valve annulus (disorder)	0	0	1	0	1	1		0.25	Congenital heart disease
Congenital_heart_disease	93053007	SNOMED	Congenital dilatation of cardiac ventricle (disorder)	0	0	1	1	2	1		0.5	Congenital heart disease
Congenital_heart_disease	253260003	SNOMED	Congenital disease and abnormality of heart, thoracic aorta and pericardium (disorder)	0	0	1	0	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204386009	SNOMED	Congenital heart and cardiac apex malposition (& [ectopic heart]) (disorder)	0	0	1	0	1	1		0.25	Congenital heart disease
Congenital_heart_disease	156926008	SNOMED	Congenital heart anomaly NOS (disorder)	0	0	1	0	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204413006	SNOMED	Congenital heart anomaly NOS (disorder)	0	0	1	0	1	1		0.25	Congenital heart disease
Congenital_heart_disease	626751000000101	SNOMED	Congenital heart anomaly NOS (disorder)	0	0	1	0	1	1		0.25	Congenital heart disease
Congenital_heart_disease	46619002	SNOMED	Congenital heart block (disorder)	0	0	1	0	1	1		0.25	Congenital heart disease
Congenital_heart_disease	156924006	SNOMED	Congenital heart block (disorder)	0	0	1	0	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204381004	SNOMED	Congenital heart block (disorder)	0	0	1	0	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204385008	SNOMED	Congenital heart block NOS (disorder)	0	0	1	0	1	1		0.25	Congenital heart disease
Congenital_heart_disease	629901000000107	SNOMED	Congenital heart block NOS (disorder)	0	0	1	0	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204382006	SNOMED	Congenital heart block, unspecified (disorder)	0	0	1	0	1	1		0.25	Congenital heart disease
Congenital_heart_disease	629891000000106	SNOMED	Congenital heart block, unspecified (disorder)	0	0	1	0	1	1		0.25	Congenital heart disease
Congenital_heart_disease	13213009	SNOMED	Congenital heart disease (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	78485007	SNOMED	Acyanotic congenital heart disease (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	448007000	SNOMED	Atrioventricular septal defect associated with tetralogy of Fallot (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	717943008	SNOMED	Brain malformation, congenital heart disease, postaxial polydactyly syndrome (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	720606005	SNOMED	Cardiocranial syndrome Pfeiffer type (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	726704006	SNOMED	Cataract, congenital heart disease, neural tube defect syndrome (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	720639008	SNOMED	Coloboma, congenital heart disease, ichthyosiform dermatosis, intellectual disability ear anomaly syndrome (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253272009	SNOMED	Congenital abnormality of cardiac connection (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	59494005	SNOMED	Congenital septal defect of heart (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	1237074000	SNOMED	Congenital atrioventricular septal defect (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	871630004	SNOMED	Atrioventricular septal defect with ventricular imbalance (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	763066009	SNOMED	Atrioventricular septal defect, blepharophimosis, radial and anal defect syndrome (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253373002	SNOMED	Atrioventricular septal defect - isolated atrial component (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449382009	SNOMED	Congenital abnormality of atrioventricular valve leaflet in atrioventricular septal defect (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	448119006	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253374008	SNOMED	Congenital abnormality of atrioventricular valves in atrioventricular septal defect (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253414002	SNOMED	Atrioventricular septal defect and common atrioventricular junction (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449382009	SNOMED	Congenital abnormality of atrioventricular valve leaflet in atrioventricular septal defect (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449383004	SNOMED	Congenital abnormality of atrioventricular valve papillary muscle in atrioventricular septal defect (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	448119006	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449459006	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through left inferior bridging leaflet lateral mural commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449456004	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through left septal commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449457008	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through left superior bridging leaflet lateral mural commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449538001	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through right anterosuperior superior bridging leaflet commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449490008	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through right septal commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449537006	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through right anterosuperior inferior mural commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449539009	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through right inferior bridging leaflet inferior mural commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449459006	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through left inferior bridging leaflet lateral mural commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449456004	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through left septal commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449457008	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through left superior bridging leaflet lateral mural commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449537006	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through right anterosuperior inferior mural commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449538001	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through right anterosuperior superior bridging leaflet commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449459006	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through left inferior bridging leaflet lateral mural commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449539009	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through right inferior bridging leaflet inferior mural commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449490008	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through right septal commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449456004	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through left septal commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449457008	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through left superior bridging leaflet lateral mural commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449537006	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through right anterosuperior inferior mural commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449538001	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through right anterosuperior superior bridging leaflet commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449539009	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through right inferior bridging leaflet inferior mural commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	449490008	SNOMED	Atrioventricular septal defect with atrioventricular valve regurgitation through right septal commissure (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	51442005	SNOMED	Congenital atresia of aortic valve (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253569001	SNOMED	Doubly committed subarterial ventricular septal defect with membranous septum extension (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	94706008	SNOMED	Muscular ventricular septum defect (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253551005	SNOMED	Restrictive ventricular septal defect (disorder)	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	10451007	SNOMED	Double aortic arch	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	10930001	SNOMED	Congenital atresia of pulmonary artery	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	109429002	SNOMED	Single muscular ventricular septum defect	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	109431006	SNOMED	Ebstein-like malformation of mitral valve	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	109432004	SNOMED	Anomalous cardiac muscle bands	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	111321007	SNOMED	Right aortic arch	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	111322000	SNOMED	Congenital anomaly of pulmonary veins	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	111323005	SNOMED	Total anomalous pulmonary venous return	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	11433004	SNOMED	Congenital coronary artery fistula	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	11614003	SNOMED	Congenital stenosis of pulmonary veins	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	12075007	SNOMED	Congenital hypoplasia of ascending aorta	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	123660008	SNOMED	Dextrorotation of heart	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	123661007	SNOMED	Levoatrial cardinal vein	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	128555001	SNOMED	Congenital coronary artery fistula to left atrium	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	128556000	SNOMED	Congenital coronary artery fistula to left ventricle	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	128557009	SNOMED	Congenital coronary artery fistula to right atrium	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	128558004	SNOMED	Congenital coronary artery fistula to right ventricle	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	128563000	SNOMED	Juxtaposed atrial appendage	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	128567004	SNOMED	Congenital pulmonary venous atrium	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	128568009	SNOMED	Congenital systemic venous atrium	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	129582000	SNOMED	Congenital coronary artery fistula to pulmonary artery	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	13453009	SNOMED	Anomalous muscle bands of left ventricle	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	13867009	SNOMED	Preductal coarctation of aorta	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	14886009	SNOMED	Abdominal heart	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	15191001	SNOMED	Origin of innominate artery from left side of aortic arch	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	15459006	SNOMED	Endocardial cushion defect	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	16567006	SNOMED	Mesocardia	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	16972009	SNOMED	Congenital aneurysm of aorta	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	17718000	SNOMED	Ostium primum defect	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	19092004	SNOMED	Holt-Oram syndrome	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	19249002	SNOMED	Premature closure of foramen ovale	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204297006	SNOMED	Total great vessel transposition	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204299009	SNOMED	Dextrotransposition of aorta	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204300001	SNOMED	Incomplete great vessel transposition	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204311009	SNOMED	Eisenmenger's complex	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204317008	SNOMED	Patent foramen ovale	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204318003	SNOMED	Persistent ostium secundum	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204319006	SNOMED	Lutembacher's syndrome	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204343009	SNOMED	Hypoplasia of pulmonary valve	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204345002	SNOMED	Congenital fusion of pulmonic cusps	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204352000	SNOMED	Supernumerary pulmonary valve cusps	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204354004	SNOMED	Congenital tricuspid atresia and stenosis	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204357006	SNOMED	Ebstein's anomaly of tricuspid valve	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204362007	SNOMED	Parachute malformation of mitral valve	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204363002	SNOMED	Supernumerary cusps of the mitral valve	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204368006	SNOMED	Subaortic stenosis	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204370002	SNOMED	Stenosis of infundibulum of right ventricle	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204378009	SNOMED	Congenital coronary aneurysm	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204379001	SNOMED	Congenital stricture of coronary artery	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204391005	SNOMED	Hypoplasia of cardiac vein	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204394002	SNOMED	Congenital anomaly of myocardium	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204397009	SNOMED	Cor triloculare	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204398004	SNOMED	Congenital epicardial cyst	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204399007	SNOMED	Hemicardia	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204407002	SNOMED	Anomalous bands of heart	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204409004	SNOMED	Anomalous ventricular bands	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204423002	SNOMED	Anomalous origin of the aortic arch	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204427001	SNOMED	Persistent aortic arch convolutions	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204431007	SNOMED	Atresia and stenosis of aorta	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204433005	SNOMED	Aplasia of aorta	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204443008	SNOMED	Pulmonary artery atresia	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204448004	SNOMED	Atresia of pulmonary artery with septal defect	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204451006	SNOMED	Anomalies of great veins	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204456001	SNOMED	Subdiaphragmatic total anomalous pulmonary venous return	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204457005	SNOMED	Supradiaphragmatic total anomalous pulmonary venous return	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204463001	SNOMED	Absence of inferior vena cava	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204464007	SNOMED	Absence of superior vena cava	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	204467000	SNOMED	Pulmonary vein atresia	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	205769006	SNOMED	Situs inversus with levocardia	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	205834002	SNOMED	Acardia	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	21470009	SNOMED	Syncope anginosa	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	218728005	SNOMED	Interrupted aortic arch	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	21981000	SNOMED	Single coronary artery	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	2213002	SNOMED	Congenital anomaly of vena cava	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	233858000	SNOMED	Familial mitral valve prolapse	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	236530006	SNOMED	Pulmonic stenosis and congenital nephrosis	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	250941001	SNOMED	Right ventricular fibromuscular infundibular stenosis	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	250942008	SNOMED	Right ventricular muscular infundibular stenosis	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	250983006	SNOMED	Bicuspid doming of aortic cusp	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	251038002	SNOMED	Aortic root congenital abnormality	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253268005	SNOMED	Abnormal relationship of right ventricle to left ventricle	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253269002	SNOMED	Criss-cross heart	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253270001	SNOMED	Abnormal relationship of aortic orifice to pulmonary orifice	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253271002	SNOMED	Mirror-imaged heart	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253274005	SNOMED	Abnormal atrioventricular connection	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253275006	SNOMED	Abnormal atrioventricular connection - biventricular	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253276007	SNOMED	Cor triloculare biventriculare	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253277003	SNOMED	Discordant atrioventricular connection	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253278008	SNOMED	Ambiguous atrioventricular connection	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253279000	SNOMED	Absent atrioventricular connection with straddling valve	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253280002	SNOMED	Abnormal atrioventricular connection - univentricular	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253281003	SNOMED	Double inlet ventricle	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253282005	SNOMED	Double inlet right ventricle	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253283000	SNOMED	Double inlet left ventricle	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253284006	SNOMED	Double inlet to ventricle of indeterminate morphology	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253285007	SNOMED	Absent right sided atrioventricular connection	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253287004	SNOMED	Left sided atrium connecting to right ventricle	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253288009	SNOMED	Left sided atrium connecting to both ventricles	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253289001	SNOMED	Left sided atrium connecting to ventricle of indeterminate morphology	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253290005	SNOMED	Absent left sided atrioventricular connection	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253293007	SNOMED	Right sided atrium connecting to both ventricles	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253294001	SNOMED	Right sided atrium connecting to ventricle of indeterminate morphology	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253295000	SNOMED	Abnormal ventriculoarterial connection	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253297008	SNOMED	Transposition of aorta	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253302006	SNOMED	Single outlet ventriculoarterial connection	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253303001	SNOMED	Solitary aortic trunk with pulmonary atresia	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253304007	SNOMED	Solitary pulmonary trunk with aortic atresia	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253305008	SNOMED	Solitary arterial trunk	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253307000	SNOMED	Atretic right superior vena cava	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253308005	SNOMED	Absent right superior vena cava	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253310007	SNOMED	Anomalous insertion of right superior vena cava to left atrium	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253311006	SNOMED	Bilateral superior vena cava	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253312004	SNOMED	Absent bridging vein	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253313009	SNOMED	Inferior vena cava interruption with left sided hemiazygos continuation	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253314003	SNOMED	Inferior vena cava interruption with right sided azygos continuation	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253315002	SNOMED	Inferior vena cava interruption with bilateral azygos continuation	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253316001	SNOMED	Abnormal inferior vena caval connection	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253317005	SNOMED	Inferior vena cava connecting to morphological left atrium	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253318000	SNOMED	Inferior vena cava connecting to coronary sinus	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253321003	SNOMED	Anomalous termination of right pulmonary vein	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253322005	SNOMED	Obstructed pulmonary venous connection	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253323000	SNOMED	Coronary sinus abnormality	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253324006	SNOMED	Coronary sinus defect in left atrium	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253326008	SNOMED	Coronary sinus orifice atresia	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253327004	SNOMED	Congenital coronary sinus stenosis	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253328009	SNOMED	Coronary sinus to left ventricle fistula	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253329001	SNOMED	Ductus venosus abnormality	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253330006	SNOMED	Patent ductus venosus	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253333008	SNOMED	Abnormal connection of hepatic vein to atrium	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253334002	SNOMED	Congenital abnormality of atria and atrial septum	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253335001	SNOMED	Isomerism of atrial appendages	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253336000	SNOMED	Isomerism of right atrial appendage	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253337009	SNOMED	Isomerism of left atrial appendage	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253338004	SNOMED	Mirror imaged atria	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253340009	SNOMED	Prominent valve of inferior vena cava	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253341008	SNOMED	Obstructive Eustachian valve	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253342001	SNOMED	Prolapse of Eustachian valve	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253343006	SNOMED	Anomalous valve of coronary sinus	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253345004	SNOMED	Right atrial appendage absent	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253346003	SNOMED	Right atrial appendage - left - juxtaposition	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253348002	SNOMED	Right atrial endocardial fibroelastosis	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253349005	SNOMED	Right atrial hypoplasia	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253354001	SNOMED	Supramitral left atrial ring	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253357008	SNOMED	Left atrial appendage - right - juxtaposition	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253359006	SNOMED	Left atrial endocardial fibroelastosis	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253360001	SNOMED	Left atrial hypoplasia	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253364005	SNOMED	Foramen ovale valvar aneurysm	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253366007	SNOMED	Interauricular septal defect	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253369000	SNOMED	Sinus venosus defect with overriding superior vena cava	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253370004	SNOMED	Sinus venosus defect with overriding inferior vena cava	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253375009	SNOMED	Tricuspid leaflet dysplasia	0	0	0	1	1	1		0.25	Congenital heart disease
Congenital_heart_disease	253376005	SNOMED	Tricuspid annulus hypoplasia	0	0	0	1	1	1		0.25	Congenital heart disease
